"URL","route type","title","current HTTP status","current indexability","primary decision","destination","GSC indexing evidence","GSC clicks","GSC impressions","GSC CTR %","GSC average position","GSC recent clicks","GSC recent impressions","GSC click-rate trend","GA4 sessions","GA4 avg engagement per session","content overlap evidence","rationale","implementation status"
"https://freeaipromptmaker.com/","homepage","Midjourney v7 Prompt Helper & Flux Pro Prompt Builder","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","67","11026","0,6","8,9","50","6764","GROWING","38","2 dk. 04 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/about","legal-trust","About Free AI Prompt Maker — Mission, Expertise & Editorial Standards | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","1","185","0,5","7,3","1","85","NEW_OR_RECENT_GROWTH","","","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/fantasy-scenes","model-use-case","GPT-4o Prompt Generator for Fantasy Scenes | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/fashion-editorial","model-use-case","GPT-4o Prompt Generator for Fashion Editorial | Free AI Prompt Maker","200","noindex","NOINDEX","","Historical GSC 404 sample (last crawled 2026-03-02); live 200 now","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/food-photography","model-use-case","GPT-4o Prompt Generator for Food Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/game-concepts","model-use-case","GPT-4o Prompt Generator for Game Concepts | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/logos","model-use-case","GPT-4o Prompt Generator for Logos | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/pixel-art","model-use-case","GPT-4o Prompt Generator for Pixel Art | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/product-photography","model-use-case","GPT-4o Prompt Generator for Product Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/real-estate-interiors","model-use-case","GPT-4o Prompt Generator for Real Estate Interiors | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/gpt4o/prompt-generator-for/youtube-thumbnails","model-use-case","GPT-4o Prompt Generator for YouTube Thumbnails | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/anime","model-use-case","Ideogram 2.0 Prompt Generator for Anime | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/architecture","model-use-case","Ideogram 2.0 Prompt Generator for Architecture | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/cinematic-portraits","model-use-case","Ideogram 2.0 Prompt Generator for Cinematic Portraits | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/fantasy-scenes","model-use-case","Ideogram 2.0 Prompt Generator for Fantasy Scenes | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/fashion-editorial","model-use-case","Ideogram 2.0 Prompt Generator for Fashion Editorial | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/food-photography","model-use-case","Ideogram 2.0 Prompt Generator for Food Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/game-concepts","model-use-case","Ideogram 2.0 Prompt Generator for Game Concepts | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/logos","model-use-case","Ideogram 2.0 Prompt Generator for Logos | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/pixel-art","model-use-case","Ideogram 2.0 Prompt Generator for Pixel Art | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/product-photography","model-use-case","Ideogram 2.0 Prompt Generator for Product Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/real-estate-interiors","model-use-case","Ideogram 2.0 Prompt Generator for Real Estate Interiors | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/ideogram/prompt-generator-for/youtube-thumbnails","model-use-case","Ideogram 2.0 Prompt Generator for YouTube Thumbnails | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/image-to-prompt","interactive-tool","Image to Prompt Generator (Reverse Engineer) | Free AI Prompt Maker","200","indexable","IMPROVE","","NO_SAMPLE_LEVEL_GSC_STATUS","9","354","2,5","24,6","9","354","NEW_OR_RECENT_GROWTH","6","1 dk. 01 sn.","review","Conservative improve decision preserves the URL while trust, accuracy, uniqueness, and UX remediation is completed.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/anime","model-use-case","Leonardo.ai Prompt Generator for Anime | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/architecture","model-use-case","Leonardo.ai Prompt Generator for Architecture | Free AI Prompt Maker","200","noindex","NOINDEX","","Historical GSC 404 sample (last crawled 2026-03-03); live 200 now","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/cinematic-portraits","model-use-case","Leonardo.ai Prompt Generator for Cinematic Portraits | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/fantasy-scenes","model-use-case","Leonardo.ai Prompt Generator for Fantasy Scenes | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/fashion-editorial","model-use-case","Leonardo.ai Prompt Generator for Fashion Editorial | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/food-photography","model-use-case","Leonardo.ai Prompt Generator for Food Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/game-concepts","model-use-case","Leonardo.ai Prompt Generator for Game Concepts | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/logos","model-use-case","Leonardo.ai Prompt Generator for Logos | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/pixel-art","model-use-case","Leonardo.ai Prompt Generator for Pixel Art | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/product-photography","model-use-case","Leonardo.ai Prompt Generator for Product Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/real-estate-interiors","model-use-case","Leonardo.ai Prompt Generator for Real Estate Interiors | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/leonardo/prompt-generator-for/youtube-thumbnails","model-use-case","Leonardo.ai Prompt Generator for YouTube Thumbnails | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/anime","model-use-case","Midjourney v6 Prompt Generator for Anime | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/architecture","model-use-case","Midjourney v6 Prompt Generator for Architecture | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/cinematic-portraits","model-use-case","Midjourney v6 Prompt Generator for Cinematic Portraits | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/fantasy-scenes","model-use-case","Midjourney v6 Prompt Generator for Fantasy Scenes | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/fashion-editorial","model-use-case","Midjourney v6 Prompt Generator for Fashion Editorial | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/food-photography","model-use-case","Midjourney v6 Prompt Generator for Food Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/game-concepts","model-use-case","Midjourney v6 Prompt Generator for Game Concepts | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/logos","model-use-case","Midjourney v6 Prompt Generator for Logos | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/pixel-art","model-use-case","Midjourney v6 Prompt Generator for Pixel Art | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/product-photography","model-use-case","Midjourney v6 Prompt Generator for Product Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/real-estate-interiors","model-use-case","Midjourney v6 Prompt Generator for Real Estate Interiors | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney/prompt-generator-for/youtube-thumbnails","model-use-case","Midjourney v6 Prompt Generator for YouTube Thumbnails | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/anime","model-use-case","Midjourney v7 Prompt Generator for Anime | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/architecture","model-use-case","Midjourney v7 Prompt Generator for Architecture | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/cinematic-portraits","model-use-case","Midjourney v7 Prompt Generator for Cinematic Portraits | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/fantasy-scenes","model-use-case","Midjourney v7 Prompt Generator for Fantasy Scenes | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/fashion-editorial","model-use-case","Midjourney v7 Prompt Generator for Fashion Editorial | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","1","3 dk. 54 sn.","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/food-photography","model-use-case","Midjourney v7 Prompt Generator for Food Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/game-concepts","model-use-case","Midjourney v7 Prompt Generator for Game Concepts | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/logos","model-use-case","Midjourney v7 Prompt Generator for Logos | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/pixel-art","model-use-case","Midjourney v7 Prompt Generator for Pixel Art | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/product-photography","model-use-case","Midjourney v7 Prompt Generator for Product Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/real-estate-interiors","model-use-case","Midjourney v7 Prompt Generator for Real Estate Interiors | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/midjourney-v7/prompt-generator-for/youtube-thumbnails","model-use-case","Midjourney v7 Prompt Generator for YouTube Thumbnails | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/anime","model-use-case","Nano Banana Pro Prompt Generator for Anime | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/architecture","model-use-case","Nano Banana Pro Prompt Generator for Architecture | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/cinematic-portraits","model-use-case","Nano Banana Pro Prompt Generator for Cinematic Portraits | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/fantasy-scenes","model-use-case","Nano Banana Pro Prompt Generator for Fantasy Scenes | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/fashion-editorial","model-use-case","Nano Banana Pro Prompt Generator for Fashion Editorial | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/food-photography","model-use-case","Nano Banana Pro Prompt Generator for Food Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/game-concepts","model-use-case","Nano Banana Pro Prompt Generator for Game Concepts | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/logos","model-use-case","Nano Banana Pro Prompt Generator for Logos | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/pixel-art","model-use-case","Nano Banana Pro Prompt Generator for Pixel Art | Free AI Prompt Maker","200","noindex","NOINDEX","","Live noindex; not present in inspected GSC noindex sample export","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
"https://freeaipromptmaker.com/nano-banana/prompt-generator-for/product-photography","model-use-case","Nano Banana Pro Prompt Generator for Product Photography | Free AI Prompt Maker","200","noindex","NOINDEX","","Historical GSC 404 sample (last crawled 2026-03-02); live 200 now","","","","","","","NO_GSC_PAGE_DATA","","","high-template","Operational model/use-case variant remains useful outside Search; keep noindex while connected usage evidence is sparse.","IMPLEMENTED_DECISION"
